flash,ram,text,code,rodata,data,bss,dec,hex,filename,filename
476,0,476,476,0,0,0,476,`1dc,gain_quant.c.o (ex /Users/rohit/repos/TuyaOpen/platform/T5AI/t5_os/ap/../../tuyaos/tuyaos_adapter/include/opus/libopus.a),/Users/rohit/repos/TuyaOpen/platform/T5AI/t5_os/ap/../../tuyaos/tuyaos_adapter/include/opus/libopus.a
456,0,456,456,0,0,0,456,`1c8,LP_variable_cutoff.c.o (ex /Users/rohit/repos/TuyaOpen/platform/T5AI/t5_os/ap/../../tuyaos/tuyaos_adapter/include/opus/libopus.a),/Users/rohit/repos/TuyaOpen/platform/T5AI/t5_os/ap/../../tuyaos/tuyaos_adapter/include/opus/libopus.a
3739,0,3739,3528,211,0,0,3739,`e9b,NSQ.c.o (ex /Users/rohit/repos/TuyaOpen/platform/T5AI/t5_os/ap/../../tuyaos/tuyaos_adapter/include/opus/libopus.a),/Users/rohit/repos/TuyaOpen/platform/T5AI/t5_os/ap/../../tuyaos/tuyaos_adapter/include/opus/libopus.a
6187,0,6187,5976,211,0,0,6187,`182b,NSQ_del_dec.c.o (ex /Users/rohit/repos/TuyaOpen/platform/T5AI/t5_os/ap/../../tuyaos/tuyaos_adapter/include/opus/libopus.a),/Users/rohit/repos/TuyaOpen/platform/T5AI/t5_os/ap/../../tuyaos/tuyaos_adapter/include/opus/libopus.a
1589,0,1589,1352,237,0,0,1589,`635,VAD.c.o (ex /Users/rohit/repos/TuyaOpen/platform/T5AI/t5_os/ap/../../tuyaos/tuyaos_adapter/include/opus/libopus.a),/Users/rohit/repos/TuyaOpen/platform/T5AI/t5_os/ap/../../tuyaos/tuyaos_adapter/include/opus/libopus.a
296,0,296,296,0,0,0,296,`128,control_audio_bandwidth.c.o (ex /Users/rohit/repos/TuyaOpen/platform/T5AI/t5_os/ap/../../tuyaos/tuyaos_adapter/include/opus/libopus.a),/Users/rohit/repos/TuyaOpen/platform/T5AI/t5_os/ap/../../tuyaos/tuyaos_adapter/include/opus/libopus.a
432,0,432,432,0,0,0,432,`1b0,quant_LTP_gains.c.o (ex /Users/rohit/repos/TuyaOpen/platform/T5AI/t5_os/ap/../../tuyaos/tuyaos_adapter/include/opus/libopus.a),/Users/rohit/repos/TuyaOpen/platform/T5AI/t5_os/ap/../../tuyaos/tuyaos_adapter/include/opus/libopus.a
440,0,440,440,0,0,0,440,`1b8,VQ_WMat_EC.c.o (ex /Users/rohit/repos/TuyaOpen/platform/T5AI/t5_os/ap/../../tuyaos/tuyaos_adapter/include/opus/libopus.a),/Users/rohit/repos/TuyaOpen/platform/T5AI/t5_os/ap/../../tuyaos/tuyaos_adapter/include/opus/libopus.a
695,0,695,408,287,0,0,695,`2b7,process_NLSFs.c.o (ex /Users/rohit/repos/TuyaOpen/platform/T5AI/t5_os/ap/../../tuyaos/tuyaos_adapter/include/opus/libopus.a),/Users/rohit/repos/TuyaOpen/platform/T5AI/t5_os/ap/../../tuyaos/tuyaos_adapter/include/opus/libopus.a
228,0,228,228,0,0,0,228,`e4,ana_filt_bank_1.c.o (ex /Users/rohit/repos/TuyaOpen/platform/T5AI/t5_os/ap/../../tuyaos/tuyaos_adapter/include/opus/libopus.a),/Users/rohit/repos/TuyaOpen/platform/T5AI/t5_os/ap/../../tuyaos/tuyaos_adapter/include/opus/libopus.a
124,0,124,124,0,0,0,124,`7c,bwexpander_32.c.o (ex /Users/rohit/repos/TuyaOpen/platform/T5AI/t5_os/ap/../../tuyaos/tuyaos_adapter/include/opus/libopus.a),/Users/rohit/repos/TuyaOpen/platform/T5AI/t5_os/ap/../../tuyaos/tuyaos_adapter/include/opus/libopus.a
84,0,84,84,0,0,0,84,`54,bwexpander.c.o (ex /Users/rohit/repos/TuyaOpen/platform/T5AI/t5_os/ap/../../tuyaos/tuyaos_adapter/include/opus/libopus.a),/Users/rohit/repos/TuyaOpen/platform/T5AI/t5_os/ap/../../tuyaos/tuyaos_adapter/include/opus/libopus.a
48,0,48,48,0,0,0,48,`30,inner_prod_aligned.c.o (ex /Users/rohit/repos/TuyaOpen/platform/T5AI/t5_os/ap/../../tuyaos/tuyaos_adapter/include/opus/libopus.a),/Users/rohit/repos/TuyaOpen/platform/T5AI/t5_os/ap/../../tuyaos/tuyaos_adapter/include/opus/libopus.a
463,0,463,284,179,0,0,463,`1cf,LPC_analysis_filter.c.o (ex /Users/rohit/repos/TuyaOpen/platform/T5AI/t5_os/ap/../../tuyaos/tuyaos_adapter/include/opus/libopus.a),/Users/rohit/repos/TuyaOpen/platform/T5AI/t5_os/ap/../../tuyaos/tuyaos_adapter/include/opus/libopus.a
791,0,791,652,139,0,0,791,`317,NLSF2A.c.o (ex /Users/rohit/repos/TuyaOpen/platform/T5AI/t5_os/ap/../../tuyaos/tuyaos_adapter/include/opus/libopus.a),/Users/rohit/repos/TuyaOpen/platform/T5AI/t5_os/ap/../../tuyaos/tuyaos_adapter/include/opus/libopus.a
389,0,389,236,153,0,0,389,`185,NLSF_VQ_weights_laroia.c.o (ex /Users/rohit/repos/TuyaOpen/platform/T5AI/t5_os/ap/../../tuyaos/tuyaos_adapter/include/opus/libopus.a),/Users/rohit/repos/TuyaOpen/platform/T5AI/t5_os/ap/../../tuyaos/tuyaos_adapter/include/opus/libopus.a
404,0,404,404,0,0,0,404,`194,resampler_down2_3.c.o (ex /Users/rohit/repos/TuyaOpen/platform/T5AI/t5_os/ap/../../tuyaos/tuyaos_adapter/include/opus/libopus.a),/Users/rohit/repos/TuyaOpen/platform/T5AI/t5_os/ap/../../tuyaos/tuyaos_adapter/include/opus/libopus.a
176,0,176,176,0,0,0,176,`b0,resampler_down2.c.o (ex /Users/rohit/repos/TuyaOpen/platform/T5AI/t5_os/ap/../../tuyaos/tuyaos_adapter/include/opus/libopus.a),/Users/rohit/repos/TuyaOpen/platform/T5AI/t5_os/ap/../../tuyaos/tuyaos_adapter/include/opus/libopus.a
92,0,92,92,0,0,0,92,`5c,resampler_private_AR2.c.o (ex /Users/rohit/repos/TuyaOpen/platform/T5AI/t5_os/ap/../../tuyaos/tuyaos_adapter/include/opus/libopus.a),/Users/rohit/repos/TuyaOpen/platform/T5AI/t5_os/ap/../../tuyaos/tuyaos_adapter/include/opus/libopus.a
160,0,160,88,72,0,0,160,`a0,sigm_Q15.c.o (ex /Users/rohit/repos/TuyaOpen/platform/T5AI/t5_os/ap/../../tuyaos/tuyaos_adapter/include/opus/libopus.a),/Users/rohit/repos/TuyaOpen/platform/T5AI/t5_os/ap/../../tuyaos/tuyaos_adapter/include/opus/libopus.a
829,0,829,676,153,0,0,829,`33d,sort.c.o (ex /Users/rohit/repos/TuyaOpen/platform/T5AI/t5_os/ap/../../tuyaos/tuyaos_adapter/include/opus/libopus.a),/Users/rohit/repos/TuyaOpen/platform/T5AI/t5_os/ap/../../tuyaos/tuyaos_adapter/include/opus/libopus.a
204,0,204,204,0,0,0,204,`cc,sum_sqr_shift.c.o (ex /Users/rohit/repos/TuyaOpen/platform/T5AI/t5_os/ap/../../tuyaos/tuyaos_adapter/include/opus/libopus.a),/Users/rohit/repos/TuyaOpen/platform/T5AI/t5_os/ap/../../tuyaos/tuyaos_adapter/include/opus/libopus.a
324,0,324,324,0,0,0,324,`144,LPC_fit.c.o (ex /Users/rohit/repos/TuyaOpen/platform/T5AI/t5_os/ap/../../tuyaos/tuyaos_adapter/include/opus/libopus.a),/Users/rohit/repos/TuyaOpen/platform/T5AI/t5_os/ap/../../tuyaos/tuyaos_adapter/include/opus/libopus.a
272,0,272,272,0,0,0,272,`110,LTP_analysis_filter_FIX.c.o (ex /Users/rohit/repos/TuyaOpen/platform/T5AI/t5_os/ap/../../tuyaos/tuyaos_adapter/include/opus/libopus.a),/Users/rohit/repos/TuyaOpen/platform/T5AI/t5_os/ap/../../tuyaos/tuyaos_adapter/include/opus/libopus.a
120,0,120,120,0,0,0,120,`78,LTP_scale_ctrl_FIX.c.o (ex /Users/rohit/repos/TuyaOpen/platform/T5AI/t5_os/ap/../../tuyaos/tuyaos_adapter/include/opus/libopus.a),/Users/rohit/repos/TuyaOpen/platform/T5AI/t5_os/ap/../../tuyaos/tuyaos_adapter/include/opus/libopus.a
801,0,801,544,257,0,0,801,`321,find_LPC_FIX.c.o (ex /Users/rohit/repos/TuyaOpen/platform/T5AI/t5_os/ap/../../tuyaos/tuyaos_adapter/include/opus/libopus.a),/Users/rohit/repos/TuyaOpen/platform/T5AI/t5_os/ap/../../tuyaos/tuyaos_adapter/include/opus/libopus.a
336,0,336,336,0,0,0,336,`150,find_LTP_FIX.c.o (ex /Users/rohit/repos/TuyaOpen/platform/T5AI/t5_os/ap/../../tuyaos/tuyaos_adapter/include/opus/libopus.a),/Users/rohit/repos/TuyaOpen/platform/T5AI/t5_os/ap/../../tuyaos/tuyaos_adapter/include/opus/libopus.a
2992,0,2992,2836,156,0,0,2992,`bb0,burg_modified_FIX.c.o (ex /Users/rohit/repos/TuyaOpen/platform/T5AI/t5_os/ap/../../tuyaos/tuyaos_adapter/include/opus/libopus.a),/Users/rohit/repos/TuyaOpen/platform/T5AI/t5_os/ap/../../tuyaos/tuyaos_adapter/include/opus/libopus.a
6039,0,6039,740,5299,0,0,6039,`1797,cwrs.c.o (ex /Users/rohit/repos/TuyaOpen/platform/T5AI/t5_os/ap/../../tuyaos/tuyaos_adapter/include/opus/libopus.a),/Users/rohit/repos/TuyaOpen/platform/T5AI/t5_os/ap/../../tuyaos/tuyaos_adapter/include/opus/libopus.a
244,0,244,96,148,0,0,244,`f4,interpolate.c.o (ex /Users/rohit/repos/TuyaOpen/platform/T5AI/t5_os/ap/../../tuyaos/tuyaos_adapter/include/opus/libopus.a),/Users/rohit/repos/TuyaOpen/platform/T5AI/t5_os/ap/../../tuyaos/tuyaos_adapter/include/opus/libopus.a
276,0,276,276,0,0,0,276,`114,NLSF_decode.c.o (ex /Users/rohit/repos/TuyaOpen/platform/T5AI/t5_os/ap/../../tuyaos/tuyaos_adapter/include/opus/libopus.a),/Users/rohit/repos/TuyaOpen/platform/T5AI/t5_os/ap/../../tuyaos/tuyaos_adapter/include/opus/libopus.a
881,0,881,744,137,0,0,881,`371,NLSF_encode.c.o (ex /Users/rohit/repos/TuyaOpen/platform/T5AI/t5_os/ap/../../tuyaos/tuyaos_adapter/include/opus/libopus.a),/Users/rohit/repos/TuyaOpen/platform/T5AI/t5_os/ap/../../tuyaos/tuyaos_adapter/include/opus/libopus.a
313,0,313,192,121,0,0,313,`139,NLSF_VQ.c.o (ex /Users/rohit/repos/TuyaOpen/platform/T5AI/t5_os/ap/../../tuyaos/tuyaos_adapter/include/opus/libopus.a),/Users/rohit/repos/TuyaOpen/platform/T5AI/t5_os/ap/../../tuyaos/tuyaos_adapter/include/opus/libopus.a
1036,0,1036,1036,0,0,0,1036,`40c,NLSF_del_dec_quant.c.o (ex /Users/rohit/repos/TuyaOpen/platform/T5AI/t5_os/ap/../../tuyaos/tuyaos_adapter/include/opus/libopus.a),/Users/rohit/repos/TuyaOpen/platform/T5AI/t5_os/ap/../../tuyaos/tuyaos_adapter/include/opus/libopus.a
1176,0,1176,1176,0,0,0,1176,`498,A2NLSF.c.o (ex /Users/rohit/repos/TuyaOpen/platform/T5AI/t5_os/ap/../../tuyaos/tuyaos_adapter/include/opus/libopus.a),/Users/rohit/repos/TuyaOpen/platform/T5AI/t5_os/ap/../../tuyaos/tuyaos_adapter/include/opus/libopus.a
1004,0,1004,1004,0,0,0,1004,`3ec,LPC_inv_pred_gain.c.o (ex /Users/rohit/repos/TuyaOpen/platform/T5AI/t5_os/ap/../../tuyaos/tuyaos_adapter/include/opus/libopus.a),/Users/rohit/repos/TuyaOpen/platform/T5AI/t5_os/ap/../../tuyaos/tuyaos_adapter/include/opus/libopus.a
580,0,580,580,0,0,0,580,`244,NLSF_stabilize.c.o (ex /Users/rohit/repos/TuyaOpen/platform/T5AI/t5_os/ap/../../tuyaos/tuyaos_adapter/include/opus/libopus.a),/Users/rohit/repos/TuyaOpen/platform/T5AI/t5_os/ap/../../tuyaos/tuyaos_adapter/include/opus/libopus.a
732,0,732,732,0,0,0,732,`2dc,corrMatrix_FIX.c.o (ex /Users/rohit/repos/TuyaOpen/platform/T5AI/t5_os/ap/../../tuyaos/tuyaos_adapter/include/opus/libopus.a),/Users/rohit/repos/TuyaOpen/platform/T5AI/t5_os/ap/../../tuyaos/tuyaos_adapter/include/opus/libopus.a
65,0,65,0,65,0,0,65,`41,tables_gain.c.o (ex /Users/rohit/repos/TuyaOpen/platform/T5AI/t5_os/ap/../../tuyaos/tuyaos_adapter/include/opus/libopus.a),/Users/rohit/repos/TuyaOpen/platform/T5AI/t5_os/ap/../../tuyaos/tuyaos_adapter/include/opus/libopus.a
502,0,502,0,502,0,0,502,`1f6,tables_LTP.c.o (ex /Users/rohit/repos/TuyaOpen/platform/T5AI/t5_os/ap/../../tuyaos/tuyaos_adapter/include/opus/libopus.a),/Users/rohit/repos/TuyaOpen/platform/T5AI/t5_os/ap/../../tuyaos/tuyaos_adapter/include/opus/libopus.a
240,0,240,0,240,0,0,240,`f0,tables_other.c.o (ex /Users/rohit/repos/TuyaOpen/platform/T5AI/t5_os/ap/../../tuyaos/tuyaos_adapter/include/opus/libopus.a),/Users/rohit/repos/TuyaOpen/platform/T5AI/t5_os/ap/../../tuyaos/tuyaos_adapter/include/opus/libopus.a
113,0,113,0,113,0,0,113,`71,tables_pitch_lag.c.o (ex /Users/rohit/repos/TuyaOpen/platform/T5AI/t5_os/ap/../../tuyaos/tuyaos_adapter/include/opus/libopus.a),/Users/rohit/repos/TuyaOpen/platform/T5AI/t5_os/ap/../../tuyaos/tuyaos_adapter/include/opus/libopus.a
1049,0,1049,0,1049,0,0,1049,`419,tables_pulses_per_block.c.o (ex /Users/rohit/repos/TuyaOpen/platform/T5AI/t5_os/ap/../../tuyaos/tuyaos_adapter/include/opus/libopus.a),/Users/rohit/repos/TuyaOpen/platform/T5AI/t5_os/ap/../../tuyaos/tuyaos_adapter/include/opus/libopus.a
354,0,354,0,354,0,0,354,`162,resampler_rom.c.o (ex /Users/rohit/repos/TuyaOpen/platform/T5AI/t5_os/ap/../../tuyaos/tuyaos_adapter/include/opus/libopus.a),/Users/rohit/repos/TuyaOpen/platform/T5AI/t5_os/ap/../../tuyaos/tuyaos_adapter/include/opus/libopus.a
1408,0,1408,0,1408,0,0,1408,`580,tables_NLSF_CB_NB_MB.c.o (ex /Users/rohit/repos/TuyaOpen/platform/T5AI/t5_os/ap/../../tuyaos/tuyaos_adapter/include/opus/libopus.a),/Users/rohit/repos/TuyaOpen/platform/T5AI/t5_os/ap/../../tuyaos/tuyaos_adapter/include/opus/libopus.a
2104,0,2104,0,2104,0,0,2104,`838,tables_NLSF_CB_WB.c.o (ex /Users/rohit/repos/TuyaOpen/platform/T5AI/t5_os/ap/../../tuyaos/tuyaos_adapter/include/opus/libopus.a),/Users/rohit/repos/TuyaOpen/platform/T5AI/t5_os/ap/../../tuyaos/tuyaos_adapter/include/opus/libopus.a
241,0,241,0,241,0,0,241,`f1,pitch_est_tables.c.o (ex /Users/rohit/repos/TuyaOpen/platform/T5AI/t5_os/ap/../../tuyaos/tuyaos_adapter/include/opus/libopus.a),/Users/rohit/repos/TuyaOpen/platform/T5AI/t5_os/ap/../../tuyaos/tuyaos_adapter/include/opus/libopus.a
258,0,258,0,258,0,0,258,`102,table_LSF_cos.c.o (ex /Users/rohit/repos/TuyaOpen/platform/T5AI/t5_os/ap/../../tuyaos/tuyaos_adapter/include/opus/libopus.a),/Users/rohit/repos/TuyaOpen/platform/T5AI/t5_os/ap/../../tuyaos/tuyaos_adapter/include/opus/libopus.a
153657,0,153657,121624,32033,0,0,153657,`25839,/Users/rohit/repos/TuyaOpen/platform/T5AI/t5_os/ap/../../tuyaos/tuyaos_adapter/include/opus/libopus.a,/Users/rohit/repos/TuyaOpen/platform/T5AI/t5_os/ap/../../tuyaos/tuyaos_adapter/include/opus/libopus.a
816,17,799,588,211,17,0,816,`330,tal_otp_flash.c.o (ex /Users/rohit/repos/TuyaOpen/platform/T5AI/t5_os/ap/../../tuyaos/tuyaos_adapter/src/misc/mftest/libtal_mftest.a),/Users/rohit/repos/TuyaOpen/platform/T5AI/t5_os/ap/../../tuyaos/tuyaos_adapter/src/misc/mftest/libtal_mftest.a
816,17,799,588,211,17,0,816,`330,/Users/rohit/repos/TuyaOpen/platform/T5AI/t5_os/ap/../../tuyaos/tuyaos_adapter/src/misc/mftest/libtal_mftest.a,/Users/rohit/repos/TuyaOpen/platform/T5AI/t5_os/ap/../../tuyaos/tuyaos_adapter/src/misc/mftest/libtal_mftest.a
244,32,212,212,0,32,0,244,`f4,g711.c.obj (ex /Users/rohit/repos/TuyaOpen/platform/T5AI/t5_os/ap/components/bk_libs/bk7258_ap/libs/libg711.a),/Users/rohit/repos/TuyaOpen/platform/T5AI/t5_os/ap/components/bk_libs/bk7258_ap/libs/libg711.a
244,32,212,212,0,32,0,244,`f4,/Users/rohit/repos/TuyaOpen/platform/T5AI/t5_os/ap/components/bk_libs/bk7258_ap/libs/libg711.a,/Users/rohit/repos/TuyaOpen/platform/T5AI/t5_os/ap/components/bk_libs/bk7258_ap/libs/libg711.a
160,0,160,160,0,0,0,160,`a0,libm_a-w_exp.o (ex /Users/rohit/repos/TuyaOpen/platform/tools/arm-gnu-toolchain-13.3.rel1-darwin-arm64-arm-none-eabi/bin/../lib/gcc/arm-none-eabi/13.3.1/../../../../arm-none-eabi/lib/thumb/v8-m.main+fp/hard/libm.a),/Users/rohit/repos/TuyaOpen/platform/tools/arm-gnu-toolchain-13.3.rel1-darwin-arm64-arm-none-eabi/bin/../lib/gcc/arm-none-eabi/13.3.1/../../../../arm-none-eabi/lib/thumb/v8-m.main+fp/hard/libm.a
97,0,97,96,1,0,0,97,`61,libm_a-wf_log10.o (ex /Users/rohit/repos/TuyaOpen/platform/tools/arm-gnu-toolchain-13.3.rel1-darwin-arm64-arm-none-eabi/bin/../lib/gcc/arm-none-eabi/13.3.1/../../../../arm-none-eabi/lib/thumb/v8-m.main+fp/hard/libm.a),/Users/rohit/repos/TuyaOpen/platform/tools/arm-gnu-toolchain-13.3.rel1-darwin-arm64-arm-none-eabi/bin/../lib/gcc/arm-none-eabi/13.3.1/../../../../arm-none-eabi/lib/thumb/v8-m.main+fp/hard/libm.a
188,0,188,188,0,0,0,188,`bc,libm_a-wf_pow.o (ex /Users/rohit/repos/TuyaOpen/platform/tools/arm-gnu-toolchain-13.3.rel1-darwin-arm64-arm-none-eabi/bin/../lib/gcc/arm-none-eabi/13.3.1/../../../../arm-none-eabi/lib/thumb/v8-m.main+fp/hard/libm.a),/Users/rohit/repos/TuyaOpen/platform/tools/arm-gnu-toolchain-13.3.rel1-darwin-arm64-arm-none-eabi/bin/../lib/gcc/arm-none-eabi/13.3.1/../../../../arm-none-eabi/lib/thumb/v8-m.main+fp/hard/libm.a
68,0,68,68,0,0,0,68,`44,libm_a-wf_sqrt.o (ex /Users/rohit/repos/TuyaOpen/platform/tools/arm-gnu-toolchain-13.3.rel1-darwin-arm64-arm-none-eabi/bin/../lib/gcc/arm-none-eabi/13.3.1/../../../../arm-none-eabi/lib/thumb/v8-m.main+fp/hard/libm.a),/Users/rohit/repos/TuyaOpen/platform/tools/arm-gnu-toolchain-13.3.rel1-darwin-arm64-arm-none-eabi/bin/../lib/gcc/arm-none-eabi/13.3.1/../../../../arm-none-eabi/lib/thumb/v8-m.main+fp/hard/libm.a
133,0,133,132,1,0,0,133,`85,libm_a-w_log.o (ex /Users/rohit/repos/TuyaOpen/platform/tools/arm-gnu-toolchain-13.3.rel1-darwin-arm64-arm-none-eabi/bin/../lib/gcc/arm-none-eabi/13.3.1/../../../../arm-none-eabi/lib/thumb/v8-m.main+fp/hard/libm.a),/Users/rohit/repos/TuyaOpen/platform/tools/arm-gnu-toolchain-13.3.rel1-darwin-arm64-arm-none-eabi/bin/../lib/gcc/arm-none-eabi/13.3.1/../../../../arm-none-eabi/lib/thumb/v8-m.main+fp/hard/libm.a
240,0,240,240,0,0,0,240,`f0,libm_a-w_pow.o (ex /Users/rohit/repos/TuyaOpen/platform/tools/arm-gnu-toolchain-13.3.rel1-darwin-arm64-arm-none-eabi/bin/../lib/gcc/arm-none-eabi/13.3.1/../../../../arm-none-eabi/lib/thumb/v8-m.main+fp/hard/libm.a),/Users/rohit/repos/TuyaOpen/platform/tools/arm-gnu-toolchain-13.3.rel1-darwin-arm64-arm-none-eabi/bin/../lib/gcc/arm-none-eabi/13.3.1/../../../../arm-none-eabi/lib/thumb/v8-m.main+fp/hard/libm.a
20,0,20,20,0,0,0,20,`14,libm_a-sf_finite.o (ex /Users/rohit/repos/TuyaOpen/platform/tools/arm-gnu-toolchain-13.3.rel1-darwin-arm64-arm-none-eabi/bin/../lib/gcc/arm-none-eabi/13.3.1/../../../../arm-none-eabi/lib/thumb/v8-m.main+fp/hard/libm.a),/Users/rohit/repos/TuyaOpen/platform/tools/arm-gnu-toolchain-13.3.rel1-darwin-arm64-arm-none-eabi/bin/../lib/gcc/arm-none-eabi/13.3.1/../../../../arm-none-eabi/lib/thumb/v8-m.main+fp/hard/libm.a
104,0,104,104,0,0,0,104,`68,libm_a-w_sqrt.o (ex /Users/rohit/repos/TuyaOpen/platform/tools/arm-gnu-toolchain-13.3.rel1-darwin-arm64-arm-none-eabi/bin/../lib/gcc/arm-none-eabi/13.3.1/../../../../arm-none-eabi/lib/thumb/v8-m.main+fp/hard/libm.a),/Users/rohit/repos/TuyaOpen/platform/tools/arm-gnu-toolchain-13.3.rel1-darwin-arm64-arm-none-eabi/bin/../lib/gcc/arm-none-eabi/13.3.1/../../../../arm-none-eabi/lib/thumb/v8-m.main+fp/hard/libm.a
160,0,160,160,0,0,0,160,`a0,libm_a-s_cos.o (ex /Users/rohit/repos/TuyaOpen/platform/tools/arm-gnu-toolchain-13.3.rel1-darwin-arm64-arm-none-eabi/bin/../lib/gcc/arm-none-eabi/13.3.1/../../../../arm-none-eabi/lib/thumb/v8-m.main+fp/hard/libm.a),/Users/rohit/repos/TuyaOpen/platform/tools/arm-gnu-toolchain-13.3.rel1-darwin-arm64-arm-none-eabi/bin/../lib/gcc/arm-none-eabi/13.3.1/../../../../arm-none-eabi/lib/thumb/v8-m.main+fp/hard/libm.a
28,0,28,28,0,0,0,28,`1c,libm_a-s_finite.o (ex /Users/rohit/repos/TuyaOpen/platform/tools/arm-gnu-toolchain-13.3.rel1-darwin-arm64-arm-none-eabi/bin/../lib/gcc/arm-none-eabi/13.3.1/../../../../arm-none-eabi/lib/thumb/v8-m.main+fp/hard/libm.a),/Users/rohit/repos/TuyaOpen/platform/tools/arm-gnu-toolchain-13.3.rel1-darwin-arm64-arm-none-eabi/bin/../lib/gcc/arm-none-eabi/13.3.1/../../../../arm-none-eabi/lib/thumb/v8-m.main+fp/hard/libm.a
168,0,168,168,0,0,0,168,`a8,libm_a-s_sin.o (ex /Users/rohit/repos/TuyaOpen/platform/tools/arm-gnu-toolchain-13.3.rel1-darwin-arm64-arm-none-eabi/bin/../lib/gcc/arm-none-eabi/13.3.1/../../../../arm-none-eabi/lib/thumb/v8-m.main+fp/hard/libm.a),/Users/rohit/repos/TuyaOpen/platform/tools/arm-gnu-toolchain-13.3.rel1-darwin-arm64-arm-none-eabi/bin/../lib/gcc/arm-none-eabi/13.3.1/../../../../arm-none-eabi/lib/thumb/v8-m.main+fp/hard/libm.a
496,0,496,480,16,0,0,496,`1f0,libm_a-e_sqrt.o (ex /Users/rohit/repos/TuyaOpen/platform/tools/arm-gnu-toolchain-13.3.rel1-darwin-arm64-arm-none-eabi/bin/../lib/gcc/arm-none-eabi/13.3.1/../../../../arm-none-eabi/lib/thumb/v8-m.main+fp/hard/libm.a),/Users/rohit/repos/TuyaOpen/platform/tools/arm-gnu-toolchain-13.3.rel1-darwin-arm64-arm-none-eabi/bin/../lib/gcc/arm-none-eabi/13.3.1/../../../../arm-none-eabi/lib/thumb/v8-m.main+fp/hard/libm.a
8,0,8,8,0,0,0,8,`8,libm_a-ef_sqrt.o (ex /Users/rohit/repos/TuyaOpen/platform/tools/arm-gnu-toolchain-13.3.rel1-darwin-arm64-arm-none-eabi/bin/../lib/gcc/arm-none-eabi/13.3.1/../../../../arm-none-eabi/lib/thumb/v8-m.main+fp/hard/libm.a),/Users/rohit/repos/TuyaOpen/platform/tools/arm-gnu-toolchain-13.3.rel1-darwin-arm64-arm-none-eabi/bin/../lib/gcc/arm-none-eabi/13.3.1/../../../../arm-none-eabi/lib/thumb/v8-m.main+fp/hard/libm.a
976,0,976,928,48,0,0,976,`3d0,libm_a-e_exp.o (ex /Users/rohit/repos/TuyaOpen/platform/tools/arm-gnu-toolchain-13.3.rel1-darwin-arm64-arm-none-eabi/bin/../lib/gcc/arm-none-eabi/13.3.1/../../../../arm-none-eabi/lib/thumb/v8-m.main+fp/hard/libm.a),/Users/rohit/repos/TuyaOpen/platform/tools/arm-gnu-toolchain-13.3.rel1-darwin-arm64-arm-none-eabi/bin/../lib/gcc/arm-none-eabi/13.3.1/../../../../arm-none-eabi/lib/thumb/v8-m.main+fp/hard/libm.a
264,0,264,264,0,0,0,264,`108,libm_a-s_floor.o (ex /Users/rohit/repos/TuyaOpen/platform/tools/arm-gnu-toolchain-13.3.rel1-darwin-arm64-arm-none-eabi/bin/../lib/gcc/arm-none-eabi/13.3.1/../../../../arm-none-eabi/lib/thumb/v8-m.main+fp/hard/libm.a),/Users/rohit/repos/TuyaOpen/platform/tools/arm-gnu-toolchain-13.3.rel1-darwin-arm64-arm-none-eabi/bin/../lib/gcc/arm-none-eabi/13.3.1/../../../../arm-none-eabi/lib/thumb/v8-m.main+fp/hard/libm.a
196,0,196,196,0,0,0,196,`c4,libm_a-ef_log10.o (ex /Users/rohit/repos/TuyaOpen/platform/tools/arm-gnu-toolchain-13.3.rel1-darwin-arm64-arm-none-eabi/bin/../lib/gcc/arm-none-eabi/13.3.1/../../../../arm-none-eabi/lib/thumb/v8-m.main+fp/hard/libm.a),/Users/rohit/repos/TuyaOpen/platform/tools/arm-gnu-toolchain-13.3.rel1-darwin-arm64-arm-none-eabi/bin/../lib/gcc/arm-none-eabi/13.3.1/../../../../arm-none-eabi/lib/thumb/v8-m.main+fp/hard/libm.a
1676,0,1676,1676,0,0,0,1676,`68c,libm_a-ef_pow.o (ex /Users/rohit/repos/TuyaOpen/platform/tools/arm-gnu-toolchain-13.3.rel1-darwin-arm64-arm-none-eabi/bin/../lib/gcc/arm-none-eabi/13.3.1/../../../../arm-none-eabi/lib/thumb/v8-m.main+fp/hard/libm.a),/Users/rohit/repos/TuyaOpen/platform/tools/arm-gnu-toolchain-13.3.rel1-darwin-arm64-arm-none-eabi/bin/../lib/gcc/arm-none-eabi/13.3.1/../../../../arm-none-eabi/lib/thumb/v8-m.main+fp/hard/libm.a
944,0,944,944,0,0,0,944,`3b0,libm_a-e_log.o (ex /Users/rohit/repos/TuyaOpen/platform/tools/arm-gnu-toolchain-13.3.rel1-darwin-arm64-arm-none-eabi/bin/../lib/gcc/arm-none-eabi/13.3.1/../../../../arm-none-eabi/lib/thumb/v8-m.main+fp/hard/libm.a),/Users/rohit/repos/TuyaOpen/platform/tools/arm-gnu-toolchain-13.3.rel1-darwin-arm64-arm-none-eabi/bin/../lib/gcc/arm-none-eabi/13.3.1/../../../../arm-none-eabi/lib/thumb/v8-m.main+fp/hard/libm.a
